Country,Year,ISO3166_alpha3,ISO3166_numeric,Region,SubRegion,OPEC,EU,OECD,CIS,Category,Value,PJ
Total Central America,1965,,,,,,,,,wind,0,0
Total Central America,1966,,,,,,,,,wind,0,0
Total Central America,1967,,,,,,,,,wind,0,0
Total Central America,1968,,,,,,,,,wind,0,0
Total Central America,1969,,,,,,,,,wind,0,0
Total Central America,1970,,,,,,,,,wind,0,0
Total Central America,1971,,,,,,,,,wind,0,0
Total Central America,1972,,,,,,,,,wind,0,0
Total Central America,1973,,,,,,,,,wind,0,0
Total Central America,1974,,,,,,,,,wind,0,0
Total Central America,1975,,,,,,,,,wind,0,0
Total Central America,1976,,,,,,,,,wind,0,0
Total Central America,1977,,,,,,,,,wind,0,0
Total Central America,1978,,,,,,,,,wind,0,0
Total Central America,1979,,,,,,,,,wind,0,0
Total Central America,1980,,,,,,,,,wind,0,0
Total Central America,1981,,,,,,,,,wind,0,0
Total Central America,1982,,,,,,,,,wind,0,0
Total Central America,1983,,,,,,,,,wind,0,0
Total Central America,1984,,,,,,,,,wind,0,0
Total Central America,1985,,,,,,,,,wind,0,0
Total Central America,1986,,,,,,,,,wind,0,0
Total Central America,1987,,,,,,,,,wind,0,0
Total Central America,1988,,,,,,,,,wind,0,0
Total Central America,1989,,,,,,,,,wind,0,0
Total Central America,1990,,,,,,,,,wind,0,0
Total Central America,1991,,,,,,,,,wind,0,0
Total Central America,1992,,,,,,,,,wind,0,0
Total Central America,1993,,,,,,,,,wind,0,0
Total Central America,1994,,,,,,,,,wind,0,0
Total Central America,1995,,,,,,,,,wind,0,0
Total Central America,1996,,,,,,,,,wind,0.000225904,0.225904
Total Central America,1997,,,,,,,,,wind,0.000757125,0.757125
Total Central America,1998,,,,,,,,,wind,0.000642084,0.642084
Total Central America,1999,,,,,,,,,wind,0.000996561,0.996561
Total Central America,2000,,,,,,,,,wind,0.001749791,1.749791
Total Central America,2001,,,,,,,,,wind,0.001782591,1.782591
Total Central America,2002,,,,,,,,,wind,0.002510329,2.510329
Total Central America,2003,,,,,,,,,wind,0.002257965,2.257965
Total Central America,2004,,,,,,,,,wind,0.002489262,2.489262
Total Central America,2005,,,,,,,,,wind,0.001959108,1.959108
Total Central America,2006,,,,,,,,,wind,0.002618923,2.618923
Total Central America,2007,,,,,,,,,wind,0.002298793,2.298793
Total Central America,2008,,,,,,,,,wind,0.001882349,1.882349
Total Central America,2009,,,,,,,,,wind,0.003979762,3.979762
Total Central America,2010,,,,,,,,,wind,0.004898561,4.898561
Total Central America,2011,,,,,,,,,wind,0.006920051,6.920051
Total Central America,2012,,,,,,,,,wind,0.010471287,10.471287
Total Central America,2013,,,,,,,,,wind,0.012433361,12.433361
Total Central America,2014,,,,,,,,,wind,0.019184126,19.184126
Total Central America,2015,,,,,,,,,wind,0.028553904,28.553904
Total Central America,2016,,,,,,,,,wind,0.029870957,29.870957
Total Central America,2017,,,,,,,,,wind,0.028886172,28.886172
Total Central America,2018,,,,,,,,,wind,0.039686499,39.686499
Total Central America,2019,,,,,,,,,wind,0.039224838,39.224838
Total Central America,2020,,,,,,,,,wind,0.032209996,32.209996
Total Eastern Africa,1965,,,,,,,,,wind,0,0
Total Eastern Africa,1966,,,,,,,,,wind,0,0
Total Eastern Africa,1967,,,,,,,,,wind,0,0
Total Eastern Africa,1968,,,,,,,,,wind,0,0
Total Eastern Africa,1969,,,,,,,,,wind,0,0
Total Eastern Africa,1970,,,,,,,,,wind,0,0
Total Eastern Africa,1971,,,,,,,,,wind,0,0
Total Eastern Africa,1972,,,,,,,,,wind,0,0
Total Eastern Africa,1973,,,,,,,,,wind,0,0
Total Eastern Africa,1974,,,,,,,,,wind,0,0
Total Eastern Africa,1975,,,,,,,,,wind,0,0
Total Eastern Africa,1976,,,,,,,,,wind,0,0
Total Eastern Africa,1977,,,,,,,,,wind,0,0
Total Eastern Africa,1978,,,,,,,,,wind,0,0
Total Eastern Africa,1979,,,,,,,,,wind,0,0
Total Eastern Africa,1980,,,,,,,,,wind,0,0
Total Eastern Africa,1981,,,,,,,,,wind,0,0
Total Eastern Africa,1982,,,,,,,,,wind,0,0
Total Eastern Africa,1983,,,,,,,,,wind,0,0
Total Eastern Africa,1984,,,,,,,,,wind,0,0
Total Eastern Africa,1985,,,,,,,,,wind,0,0
Total Eastern Africa,1986,,,,,,,,,wind,0,0
Total Eastern Africa,1987,,,,,,,,,wind,0,0
Total Eastern Africa,1988,,,,,,,,,wind,0,0
Total Eastern Africa,1989,,,,,,,,,wind,0,0
Total Eastern Africa,1990,,,,,,,,,wind,0,0
Total Eastern Africa,1991,,,,,,,,,wind,0,0
Total Eastern Africa,1992,,,,,,,,,wind,0,0
Total Eastern Africa,1993,,,,,,,,,wind,0,0
Total Eastern Africa,1994,,,,,,,,,wind,0,0
Total Eastern Africa,1995,,,,,,,,,wind,0,0
Total Eastern Africa,1996,,,,,,,,,wind,0,0
Total Eastern Africa,1997,,,,,,,,,wind,0,0
Total Eastern Africa,1998,,,,,,,,,wind,0,0
Total Eastern Africa,1999,,,,,,,,,wind,0,0
Total Eastern Africa,2000,,,,,,,,,wind,0.000001,0.001
Total Eastern Africa,2001,,,,,,,,,wind,0,0
Total Eastern Africa,2002,,,,,,,,,wind,0.00000296,0.00296
Total Eastern Africa,2003,,,,,,,,,wind,0.00000392,0.00392
Total Eastern Africa,2004,,,,,,,,,wind,0.00000877,0.00877
Total Eastern Africa,2005,,,,,,,,,wind,0.0000126,0.0126
Total Eastern Africa,2006,,,,,,,,,wind,0.0000462,0.0462
Total Eastern Africa,2007,,,,,,,,,wind,0.000105188,0.105188
Total Eastern Africa,2008,,,,,,,,,wind,0.000152715,0.152715
Total Eastern Africa,2009,,,,,,,,,wind,0.000252167,0.252167
Total Eastern Africa,2010,,,,,,,,,wind,0.000358658,0.358658
Total Eastern Africa,2011,,,,,,,,,wind,0.000318408,0.318408
Total Eastern Africa,2012,,,,,,,,,wind,0.001427798,1.427798
Total Eastern Africa,2013,,,,,,,,,wind,0.002900651,2.900651
Total Eastern Africa,2014,,,,,,,,,wind,0.00404308,4.04308
Total Eastern Africa,2015,,,,,,,,,wind,0.007082823,7.082823
Total Eastern Africa,2016,,,,,,,,,wind,0.008056497,8.056497
Total Eastern Africa,2017,,,,,,,,,wind,0.007128855,7.128855
Total Eastern Africa,2018,,,,,,,,,wind,0.007731846,7.731846
Total Eastern Africa,2019,,,,,,,,,wind,0.019833745,19.833745
Total Eastern Africa,2020,,,,,,,,,wind,0.017481464,17.481464
Total Europe,1965,,,,,,,,,wind,0,0
Total Europe,1966,,,,,,,,,wind,0,0
Total Europe,1967,,,,,,,,,wind,0,0
Total Europe,1968,,,,,,,,,wind,0,0
Total Europe,1969,,,,,,,,,wind,0,0
Total Europe,1970,,,,,,,,,wind,0,0
Total Europe,1971,,,,,,,,,wind,0,0
Total Europe,1972,,,,,,,,,wind,0,0
Total Europe,1973,,,,,,,,,wind,0,0
Total Europe,1974,,,,,,,,,wind,0,0
Total Europe,1975,,,,,,,,,wind,0,0
Total Europe,1976,,,,,,,,,wind,0,0
Total Europe,1977,,,,,,,,,wind,0,0
Total Europe,1978,,,,,,,,,wind,0.00003,0.03
Total Europe,1979,,,,,,,,,wind,0.00006,0.06
Total Europe,1980,,,,,,,,,wind,0.000105,0.105
Total Europe,1981,,,,,,,,,wind,0.000105,0.105
Total Europe,1982,,,,,,,,,wind,0.000185,0.185
Total Europe,1983,,,,,,,,,wind,0.000301,0.301
Total Europe,1984,,,,,,,,,wind,0.000382,0.382
Total Europe,1985,,,,,,,,,wind,0.000574,0.574
Total Europe,1986,,,,,,,,,wind,0.001336,1.336
Total Europe,1987,,,,,,,,,wind,0.001908,1.908
Total Europe,1988,,,,,,,,,wind,0.003297,3.297
Total Europe,1989,,,,,,,,,wind,0.005154,5.154
Total Europe,1990,,,,,,,,,wind,0.007794604,7.794604
Total Europe,1991,,,,,,,,,wind,0.00980028,9.80028
Total Europe,1992,,,,,,,,,wind,0.015350481,15.350481
Total Europe,1993,,,,,,,,,wind,0.022848261,22.848261
Total Europe,1994,,,,,,,,,wind,0.029792357,29.792357
Total Europe,1995,,,,,,,,,wind,0.038630292,38.630292
Total Europe,1996,,,,,,,,,wind,0.048285852,48.285852
Total Europe,1997,,,,,,,,,wind,0.07295493,72.95493
Total Europe,1998,,,,,,,,,wind,0.111764791,111.764791
Total Europe,1999,,,,,,,,,wind,0.142443218,142.443218
Total Europe,2000,,,,,,,,,wind,0.224547142,224.547142
Total Europe,2001,,,,,,,,,wind,0.267593887,267.593887
Total Europe,2002,,,,,,,,,wind,0.359559371,359.559371
Total Europe,2003,,,,,,,,,wind,0.43674784,436.74784
Total Europe,2004,,,,,,,,,wind,0.577860407,577.860407
Total Europe,2005,,,,,,,,,wind,0.688468522,688.468522
Total Europe,2006,,,,,,,,,wind,0.800258704,800.258704
Total Europe,2007,,,,,,,,,wind,1.010882415,1010.882415
Total Europe,2008,,,,,,,,,wind,1.15323894,1153.23894
Total Europe,2009,,,,,,,,,wind,1.278619381,1278.619381
Total Europe,2010,,,,,,,,,wind,1.440297854,1440.297854
Total Europe,2011,,,,,,,,,wind,1.741376994,1741.376994
Total Europe,2012,,,,,,,,,wind,1.993936847,1993.936847
Total Europe,2013,,,,,,,,,wind,2.28684543,2286.84543
Total Europe,2014,,,,,,,,,wind,2.426149584,2426.149584
Total Europe,2015,,,,,,,,,wind,2.904552273,2904.552273
Total Europe,2016,,,,,,,,,wind,2.923005034,2923.005034
Total Europe,2017,,,,,,,,,wind,3.457948693,3457.948693
Total Europe,2018,,,,,,,,,wind,3.607736374,3607.736374
Total Europe,2019,,,,,,,,,wind,4.100880265,4100.880265
Total Europe,2020,,,,,,,,,wind,4.530858949,4530.858949
Total European Union,1965,,,,,,,,,wind,0,0
Total European Union,1966,,,,,,,,,wind,0,0
Total European Union,1967,,,,,,,,,wind,0,0
Total European Union,1968,,,,,,,,,wind,0,0
Total European Union,1969,,,,,,,,,wind,0,0
Total European Union,1970,,,,,,,,,wind,0,0
Total European Union,1971,,,,,,,,,wind,0,0
Total European Union,1972,,,,,,,,,wind,0,0
Total European Union,1973,,,,,,,,,wind,0,0
Total European Union,1974,,,,,,,,,wind,0,0
Total European Union,1975,,,,,,,,,wind,0,0
Total European Union,1976,,,,,,,,,wind,0,0
Total European Union,1977,,,,,,,,,wind,0,0
Total European Union,1978,,,,,,,,,wind,0.00003,0.03
Total European Union,1979,,,,,,,,,wind,0.00006,0.06
Total European Union,1980,,,,,,,,,wind,0.000105,0.105
Total European Union,1981,,,,,,,,,wind,0.000105,0.105
Total European Union,1982,,,,,,,,,wind,0.000185,0.185
Total European Union,1983,,,,,,,,,wind,0.000301,0.301
Total European Union,1984,,,,,,,,,wind,0.000382,0.382
Total European Union,1985,,,,,,,,,wind,0.000574,0.574
Total European Union,1986,,,,,,,,,wind,0.001336,1.336
Total European Union,1987,,,,,,,,,wind,0.001908,1.908
Total European Union,1988,,,,,,,,,wind,0.003297,3.297
Total European Union,1989,,,,,,,,,wind,0.005064,5.064
Total European Union,1990,,,,,,,,,wind,0.007704604,7.704604
Total European Union,1991,,,,,,,,,wind,0.00971028,9.71028
Total European Union,1992,,,,,,,,,wind,0.015020481,15.020481
Total European Union,1993,,,,,,,,,wind,0.020673988,20.673988
Total European Union,1994,,,,,,,,,wind,0.026346246,26.346246
Total European Union,1995,,,,,,,,,wind,0.034704534,34.704534
Total European Union,1996,,,,,,,,,wind,0.043389994,43.389994
Total European Union,1997,,,,,,,,,wind,0.066259374,66.259374
Total European Union,1998,,,,,,,,,wind,0.102874276,102.874276
Total European Union,1999,,,,,,,,,wind,0.133529781,133.529781
Total European Union,2000,,,,,,,,,wind,0.214355869,214.355869
Total European Union,2001,,,,,,,,,wind,0.256897129,256.897129
Total European Union,2002,,,,,,,,,wind,0.346001976,346.001976
Total European Union,2003,,,,,,,,,wind,0.42097492,420.97492
Total European Union,2004,,,,,,,,,wind,0.55541907,555.41907
Total European Union,2005,,,,,,,,,wind,0.654232579,654.232579
Total European Union,2006,,,,,,,,,wind,0.751485005,751.485005
Total European Union,2007,,,,,,,,,wind,0.947819203,947.819203
Total European Union,2008,,,,,,,,,wind,1.068330038,1068.330038
Total European Union,2009,,,,,,,,,wind,1.166839582,1166.839582
Total European Union,2010,,,,,,,,,wind,1.307161517,1307.161517
Total European Union,2011,,,,,,,,,wind,1.534779793,1534.779793
Total European Union,2012,,,,,,,,,wind,1.737601796,1737.601796
Total European Union,2013,,,,,,,,,wind,1.931133681,1931.133681
Total European Union,2014,,,,,,,,,wind,2.022636916,2022.636916
Total European Union,2015,,,,,,,,,wind,2.396129926,2396.129926
Total European Union,2016,,,,,,,,,wind,2.415449563,2415.449563
Total European Union,2017,,,,,,,,,wind,2.81060743,2810.60743
Total European Union,2018,,,,,,,,,wind,2.867622871,2867.622871
Total European Union,2019,,,,,,,,,wind,3.249401433,3249.401433
Total European Union,2020,,,,,,,,,wind,3.505419949,3505.419949
Total Middle Africa,1965,,,,,,,,,wind,0,0
Total Middle Africa,1966,,,,,,,,,wind,0,0
Total Middle Africa,1967,,,,,,,,,wind,0,0
Total Middle Africa,1968,,,,,,,,,wind,0,0
Total Middle Africa,1969,,,,,,,,,wind,0,0
Total Middle Africa,1970,,,,,,,,,wind,0,0
Total Middle Africa,1971,,,,,,,,,wind,0,0
Total Middle Africa,1972,,,,,,,,,wind,0,0
Total Middle Africa,1973,,,,,,,,,wind,0,0
Total Middle Africa,1974,,,,,,,,,wind,0,0
Total Middle Africa,1975,,,,,,,,,wind,0,0
Total Middle Africa,1976,,,,,,,,,wind,0,0
Total Middle Africa,1977,,,,,,,,,wind,0,0
Total Middle Africa,1978,,,,,,,,,wind,0,0
Total Middle Africa,1979,,,,,,,,,wind,0,0
Total Middle Africa,1980,,,,,,,,,wind,0,0
Total Middle Africa,1981,,,,,,,,,wind,0,0
Total Middle Africa,1982,,,,,,,,,wind,0,0
Total Middle Africa,1983,,,,,,,,,wind,0,0
Total Middle Africa,1984,,,,,,,,,wind,0,0
Total Middle Africa,1985,,,,,,,,,wind,0,0
Total Middle Africa,1986,,,,,,,,,wind,0,0
Total Middle Africa,1987,,,,,,,,,wind,0,0
Total Middle Africa,1988,,,,,,,,,wind,0,0
Total Middle Africa,1989,,,,,,,,,wind,0,0
Total Middle Africa,1990,,,,,,,,,wind,0,0
Total Middle Africa,1991,,,,,,,,,wind,0,0
Total Middle Africa,1992,,,,,,,,,wind,0,0
Total Middle Africa,1993,,,,,,,,,wind,0,0
Total Middle Africa,1994,,,,,,,,,wind,0,0
Total Middle Africa,1995,,,,,,,,,wind,0,0
Total Middle Africa,1996,,,,,,,,,wind,0,0
Total Middle Africa,1997,,,,,,,,,wind,0,0
Total Middle Africa,1998,,,,,,,,,wind,0,0
Total Middle Africa,1999,,,,,,,,,wind,0,0
Total Middle Africa,2000,,,,,,,,,wind,0,0
Total Middle Africa,2001,,,,,,,,,wind,0,0
Total Middle Africa,2002,,,,,,,,,wind,0,0
Total Middle Africa,2003,,,,,,,,,wind,0,0
Total Middle Africa,2004,,,,,,,,,wind,0,0
Total Middle Africa,2005,,,,,,,,,wind,0,0
Total Middle Africa,2006,,,,,,,,,wind,0,0
Total Middle Africa,2007,,,,,,,,,wind,0,0
Total Middle Africa,2008,,,,,,,,,wind,0,0
Total Middle Africa,2009,,,,,,,,,wind,0,0
Total Middle Africa,2010,,,,,,,,,wind,0,0
Total Middle Africa,2011,,,,,,,,,wind,0,0
Total Middle Africa,2012,,,,,,,,,wind,0,0
Total Middle Africa,2013,,,,,,,,,wind,0,0
Total Middle Africa,2014,,,,,,,,,wind,0,0
Total Middle Africa,2015,,,,,,,,,wind,0,0
Total Middle Africa,2016,,,,,,,,,wind,0.0000806,0.0806
Total Middle Africa,2017,,,,,,,,,wind,0.0000801,0.0801
Total Middle Africa,2018,,,,,,,,,wind,0.0000796,0.0796
Total Middle Africa,2019,,,,,,,,,wind,0.0000793,0.0793
Total Middle Africa,2020,,,,,,,,,wind,0.000079,0.079
Total Middle East,1965,,,,,,,,,wind,0,0
Total Middle East,1966,,,,,,,,,wind,0,0
Total Middle East,1967,,,,,,,,,wind,0,0
Total Middle East,1968,,,,,,,,,wind,0,0
Total Middle East,1969,,,,,,,,,wind,0,0
Total Middle East,1970,,,,,,,,,wind,0,0
Total Middle East,1971,,,,,,,,,wind,0,0
Total Middle East,1972,,,,,,,,,wind,0,0
Total Middle East,1973,,,,,,,,,wind,0,0
Total Middle East,1974,,,,,,,,,wind,0,0
Total Middle East,1975,,,,,,,,,wind,0,0
Total Middle East,1976,,,,,,,,,wind,0,0
Total Middle East,1977,,,,,,,,,wind,0,0
Total Middle East,1978,,,,,,,,,wind,0,0
Total Middle East,1979,,,,,,,,,wind,0,0
Total Middle East,1980,,,,,,,,,wind,0,0
Total Middle East,1981,,,,,,,,,wind,0,0
Total Middle East,1982,,,,,,,,,wind,0,0
Total Middle East,1983,,,,,,,,,wind,0,0
Total Middle East,1984,,,,,,,,,wind,0,0
Total Middle East,1985,,,,,,,,,wind,0,0
Total Middle East,1986,,,,,,,,,wind,0,0
Total Middle East,1987,,,,,,,,,wind,0,0
Total Middle East,1988,,,,,,,,,wind,0,0
Total Middle East,1989,,,,,,,,,wind,0,0
Total Middle East,1990,,,,,,,,,wind,0.00001,0.01
Total Middle East,1991,,,,,,,,,wind,0.00001,0.01
Total Middle East,1992,,,,,,,,,wind,0.00001,0.01
Total Middle East,1993,,,,,,,,,wind,0.00001,0.01
Total Middle East,1994,,,,,,,,,wind,0.00001,0.01
Total Middle East,1995,,,,,,,,,wind,0.00001,0.01
Total Middle East,1996,,,,,,,,,wind,0.00001,0.01
Total Middle East,1997,,,,,,,,,wind,0.00003,0.03
Total Middle East,1998,,,,,,,,,wind,0.00003,0.03
Total Middle East,1999,,,,,,,,,wind,0.00038,0.38
Total Middle East,2000,,,,,,,,,wind,0.000395,0.395
Total Middle East,2001,,,,,,,,,wind,0.000463968,0.463968
Total Middle East,2002,,,,,,,,,wind,0.000437284,0.437284
Total Middle East,2003,,,,,,,,,wind,0.000417808,0.417808
Total Middle East,2004,,,,,,,,,wind,0.000598357,0.598357
Total Middle East,2005,,,,,,,,,wind,0.000832785,0.832785
Total Middle East,2006,,,,,,,,,wind,0.001341396,1.341396
Total Middle East,2007,,,,,,,,,wind,0.001482188,1.482188
Total Middle East,2008,,,,,,,,,wind,0.001996602,1.996602
Total Middle East,2009,,,,,,,,,wind,0.002271389,2.271389
Total Middle East,2010,,,,,,,,,wind,0.002085681,2.085681
Total Middle East,2011,,,,,,,,,wind,0.002106549,2.106549
Total Middle East,2012,,,,,,,,,wind,0.002008473,2.008473
Total Middle East,2013,,,,,,,,,wind,0.002102266,2.102266
Total Middle East,2014,,,,,,,,,wind,0.001990631,1.990631
Total Middle East,2015,,,,,,,,,wind,0.003477007,3.477007
Total Middle East,2016,,,,,,,,,wind,0.006138107,6.138107
Total Middle East,2017,,,,,,,,,wind,0.007157961,7.157961
Total Middle East,2018,,,,,,,,,wind,0.011968447,11.968447
Total Middle East,2019,,,,,,,,,wind,0.013835842,13.835842
Total Middle East,2020,,,,,,,,,wind,0.016912221,16.912221
Total Non-OECD,1965,,,,,,,,,wind,0,0
Total Non-OECD,1966,,,,,,,,,wind,0,0
Total Non-OECD,1967,,,,,,,,,wind,0,0
Total Non-OECD,1968,,,,,,,,,wind,0,0
Total Non-OECD,1969,,,,,,,,,wind,0,0
Total Non-OECD,1970,,,,,,,,,wind,0,0
Total Non-OECD,1971,,,,,,,,,wind,0,0
Total Non-OECD,1972,,,,,,,,,wind,0,0
Total Non-OECD,1973,,,,,,,,,wind,0,0
Total Non-OECD,1974,,,,,,,,,wind,0,0
Total Non-OECD,1975,,,,,,,,,wind,0,0
Total Non-OECD,1976,,,,,,,,,wind,0,0
Total Non-OECD,1977,,,,,,,,,wind,0,0
Total Non-OECD,1978,,,,,,,,,wind,0,0
Total Non-OECD,1979,,,,,,,,,wind,0,0
Total Non-OECD,1980,,,,,,,,,wind,0,0
Total Non-OECD,1981,,,,,,,,,wind,0,0
Total Non-OECD,1982,,,,,,,,,wind,0,0
Total Non-OECD,1983,,,,,,,,,wind,0,0
Total Non-OECD,1984,,,,,,,,,wind,0,0
Total Non-OECD,1985,,,,,,,,,wind,0,0
Total Non-OECD,1986,,,,,,,,,wind,0,0
Total Non-OECD,1987,,,,,,,,,wind,0,0
Total Non-OECD,1988,,,,,,,,,wind,0,0
Total Non-OECD,1989,,,,,,,,,wind,0,0
Total Non-OECD,1990,,,,,,,,,wind,0.000343333,0.343333
Total Non-OECD,1991,,,,,,,,,wind,0.001230009,1.230009
Total Non-OECD,1992,,,,,,,,,wind,0.002207831,2.207831
Total Non-OECD,1993,,,,,,,,,wind,0.003120357,3.120357
Total Non-OECD,1994,,,,,,,,,wind,0.005899073,5.899073
Total Non-OECD,1995,,,,,,,,,wind,0.011282852,11.282852
Total Non-OECD,1996,,,,,,,,,wind,0.010246195,10.246195
Total Non-OECD,1997,,,,,,,,,wind,0.013045784,13.045784
Total Non-OECD,1998,,,,,,,,,wind,0.015659337,15.659337
Total Non-OECD,1999,,,,,,,,,wind,0.02138893,21.38893
Total Non-OECD,2000,,,,,,,,,wind,0.02659597,26.59597
Total Non-OECD,2001,,,,,,,,,wind,0.035892525,35.892525
Total Non-OECD,2002,,,,,,,,,wind,0.038571876,38.571876
Total Non-OECD,2003,,,,,,,,,wind,0.045883715,45.883715
Total Non-OECD,2004,,,,,,,,,wind,0.076985017,76.985017
Total Non-OECD,2005,,,,,,,,,wind,0.091700012,91.700012
Total Non-OECD,2006,,,,,,,,,wind,0.14624151,146.24151
Total Non-OECD,2007,,,,,,,,,wind,0.192444234,192.444234
Total Non-OECD,2008,,,,,,,,,wind,0.299421849,299.421849
Total Non-OECD,2009,,,,,,,,,wind,0.462341173,462.341173
Total Non-OECD,2010,,,,,,,,,wind,0.722158811,722.158811
Total Non-OECD,2011,,,,,,,,,wind,1.017556922,1017.556922
Total Non-OECD,2012,,,,,,,,,wind,1.363457785,1363.457785
Total Non-OECD,2013,,,,,,,,,wind,1.766369045,1766.369045
Total Non-OECD,2014,,,,,,,,,wind,2.077838463,2077.838463
Total Non-OECD,2015,,,,,,,,,wind,2.47701964,2477.01964
Total Non-OECD,2016,,,,,,,,,wind,3.207276147,3207.276147
Total Non-OECD,2017,,,,,,,,,wind,3.976868218,3976.868218
Total Non-OECD,2018,,,,,,,,,wind,4.695712553,4695.712553
Total Non-OECD,2019,,,,,,,,,wind,5.235713974,5235.713974
Total Non-OECD,2020,,,,,,,,,wind,5.846515786,5846.515786
Total North America,1965,,,,,,,,,wind,0,0
Total North America,1966,,,,,,,,,wind,0,0
Total North America,1967,,,,,,,,,wind,0,0
Total North America,1968,,,,,,,,,wind,0,0
Total North America,1969,,,,,,,,,wind,0,0
Total North America,1970,,,,,,,,,wind,0,0
Total North America,1971,,,,,,,,,wind,0,0
Total North America,1972,,,,,,,,,wind,0,0
Total North America,1973,,,,,,,,,wind,0,0
Total North America,1974,,,,,,,,,wind,0,0
Total North America,1975,,,,,,,,,wind,0,0
Total North America,1976,,,,,,,,,wind,0,0
Total North America,1977,,,,,,,,,wind,0,0
Total North America,1978,,,,,,,,,wind,0,0
Total North America,1979,,,,,,,,,wind,0,0
Total North America,1980,,,,,,,,,wind,0,0
Total North America,1981,,,,,,,,,wind,0,0
Total North America,1982,,,,,,,,,wind,0,0
Total North America,1983,,,,,,,,,wind,0.0000269,0.0269
Total North America,1984,,,,,,,,,wind,0.0000656,0.0656
Total North America,1985,,,,,,,,,wind,0.0000682,0.0682
Total North America,1986,,,,,,,,,wind,0.0000523,0.0523
Total North America,1987,,,,,,,,,wind,0.0000458,0.0458
Total North America,1988,,,,,,,,,wind,0.0000188,0.0188
Total North America,1989,,,,,,,,,wind,0.021343768,21.343768
Total North America,1990,,,,,,,,,wind,0.028196869,28.196869
Total North America,1991,,,,,,,,,wind,0.029836778,29.836778
Total North America,1992,,,,,,,,,wind,0.029766899,29.766899
Total North America,1993,,,,,,,,,wind,0.030961889,30.961889
Total North America,1994,,,,,,,,,wind,0.035459283,35.459283
Total North America,1995,,,,,,,,,wind,0.032622152,32.622152
Total North America,1996,,,,,,,,,wind,0.033347364,33.347364
Total North America,1997,,,,,,,,,wind,0.033952475,33.952475
Total North America,1998,,,,,,,,,wind,0.031332586,31.332586
Total North America,1999,,,,,,,,,wind,0.047123313,47.123313
Total North America,2000,,,,,,,,,wind,0.059327586,59.327586
Total North America,2001,,,,,,,,,wind,0.071059408,71.059408
Total North America,2002,,,,,,,,,wind,0.107444188,107.444188
Total North America,2003,,,,,,,,,wind,0.117785193,117.785193
Total North America,2004,,,,,,,,,wind,0.148630311,148.630311
Total North America,2005,,,,,,,,,wind,0.189424202,189.424202
Total North America,2006,,,,,,,,,wind,0.2824314,282.4314
Total North America,2007,,,,,,,,,wind,0.363596009,363.596009
Total North America,2008,,,,,,,,,wind,0.569861684,569.861684
Total North America,2009,,,,,,,,,wind,0.773221019,773.221019
Total North America,2010,,,,,,,,,wind,0.990948451,990.948451
Total North America,2011,,,,,,,,,wind,1.242914151,1242.914151
Total North America,2012,,,,,,,,,wind,1.458080195,1458.080195
Total North America,2013,,,,,,,,,wind,1.703876972,1703.876972
Total North America,2014,,,,,,,,,wind,1.857378316,1857.378316
Total North America,2015,,,,,,,,,wind,2.079675119,2079.675119
Total North America,2016,,,,,,,,,wind,2.449780124,2449.780124
Total North America,2017,,,,,,,,,wind,2.691043253,2691.043253
Total North America,2018,,,,,,,,,wind,2.87796353,2877.96353
Total North America,2019,,,,,,,,,wind,3.104499756,3104.499756
Total North America,2020,,,,,,,,,wind,3.523595007,3523.595007
Total OECD,1965,,,,,,,,,wind,0,0
Total OECD,1966,,,,,,,,,wind,0,0
Total OECD,1967,,,,,,,,,wind,0,0
Total OECD,1968,,,,,,,,,wind,0,0
Total OECD,1969,,,,,,,,,wind,0,0
Total OECD,1970,,,,,,,,,wind,0,0
Total OECD,1971,,,,,,,,,wind,0,0
Total OECD,1972,,,,,,,,,wind,0,0
Total OECD,1973,,,,,,,,,wind,0,0
Total OECD,1974,,,,,,,,,wind,0,0
Total OECD,1975,,,,,,,,,wind,0,0
Total OECD,1976,,,,,,,,,wind,0,0
Total OECD,1977,,,,,,,,,wind,0,0
Total OECD,1978,,,,,,,,,wind,0.00003,0.03
Total OECD,1979,,,,,,,,,wind,0.00006,0.06
Total OECD,1980,,,,,,,,,wind,0.000105,0.105
Total OECD,1981,,,,,,,,,wind,0.000105,0.105
Total OECD,1982,,,,,,,,,wind,0.000185,0.185
Total OECD,1983,,,,,,,,,wind,0.000327949,0.327949
Total OECD,1984,,,,,,,,,wind,0.000447556,0.447556
Total OECD,1985,,,,,,,,,wind,0.000642202,0.642202
Total OECD,1986,,,,,,,,,wind,0.001388313,1.388313
Total OECD,1987,,,,,,,,,wind,0.001953768,1.953768
Total OECD,1988,,,,,,,,,wind,0.003315798,3.315798
Total OECD,1989,,,,,,,,,wind,0.026497768,26.497768
Total OECD,1990,,,,,,,,,wind,0.035981372,35.981372
Total OECD,1991,,,,,,,,,wind,0.039637058,39.637058
Total OECD,1992,,,,,,,,,wind,0.045124289,45.124289
Total OECD,1993,,,,,,,,,wind,0.053855332,53.855332
Total OECD,1994,,,,,,,,,wind,0.065330226,65.330226
Total OECD,1995,,,,,,,,,wind,0.071336383,71.336383
Total OECD,1996,,,,,,,,,wind,0.081799812,81.799812
Total OECD,1997,,,,,,,,,wind,0.10713238,107.13238
Total OECD,1998,,,,,,,,,wind,0.143553266,143.553266
Total OECD,1999,,,,,,,,,wind,0.19077281,190.77281
